id_student,total_clicks,avg_clicks_per_day,active_days,first_activity,last_activity,activity_span
610817,54,3.0,2,17,18,1
610828,1408,3.344418052256532,116,-25,261,286
610830,252,2.9647058823529413,12,19,39,20
610831,186,1.9375,18,-17,187,204
610834,114,2.0,4,-17,8,25
610838,6,2.0,2,17,45,28
610855,1705,3.4375,96,-8,247,255
610870,337,2.0179640718562872,42,-12,248,260
610873,1514,4.080862533692723,75,-8,251,259
610881,1956,3.180487804878049,153,-4,268,272
610888,507,2.7704918032786887,32,-11,154,165
610904,7106,4.605314322747894,193,-18,263,281
610906,388,1.7092511013215859,75,-4,240,244
610913,75,2.8846153846153846,2,-17,1,18
610917,204,3.0,20,-7,130,137
610927,640,3.902439024390244,40,-15,92,107
610931,3626,3.009128630705394,198,-18,231,249
610932,98,2.7222222222222223,5,-6,45,51
610933,838,2.8120805369127515,59,-13,252,265
610967,317,4.283783783783784,16,-6,160,166
610979,351,3.5816326530612246,13,-11,102,113
610992,2175,4.367469879518072,79,0,227,227
611004,49,1.75,9,-10,47,57
611012,799,2.1193633952254642,48,-3,264,267
611013,220,2.0952380952380953,28,15,239,224
611017,823,3.0708955223880596,43,-10,244,254
611023,134,1.9420289855072463,17,18,246,228
611024,1840,4.532019704433497,71,-3,228,231
611033,2342,3.1310160427807485,145,-15,264,279
611039,2796,3.6984126984126986,102,-18,255,273
611048,44,1.5714285714285714,7,-6,23,29
611049,797,4.580459770114943,32,0,234,234
611051,135,2.5961538461538463,7,9,45,36
611058,142,2.253968253968254,20,-8,89,97
611060,637,2.299638989169675,39,13,242,229
611062,1449,4.0588235294117645,60,-11,159,170
611096,54,2.7,3,-1,14,15
611126,110,1.9298245614035088,11,-16,53,69
611138,4,2.0,1,26,26,0
611159,524,1.617283950617284,74,-25,235,260
611162,2373,2.630820399113082,131,-18,257,275
611173,287,2.682242990654206,31,-17,263,280
611176,673,3.0044642857142856,54,-16,226,242
611177,349,2.475177304964539,36,0,219,219
611182,56,1.8064516129032258,8,-4,146,150
611185,1051,3.223926380368098,43,-1,240,241
611195,440,2.7848101265822787,41,-4,239,243
611202,2385,4.979123173277662,97,-5,243,248
611206,351,4.0813953488372094,20,-11,93,104
611213,2,2.0,1,-2,-2,0
611215,504,3.4285714285714284,23,16,221,205
611218,1282,4.095846645367412,63,-4,228,232
611226,3855,4.040880503144654,123,-6,256,262
611228,419,2.3806818181818183,38,3,247,244
611233,330,1.8857142857142857,36,-9,81,90
611235,302,2.287878787878788,39,-6,133,139
611241,1143,3.7475409836065574,54,3,248,245
611244,263,3.506666666666667,19,-9,207,216
611245,506,3.489655172413793,24,-12,61,73
611255,11640,4.24662531922656,262,-18,269,287
611259,1247,2.187719298245614,103,-12,256,268
611260,1251,4.088235294117647,59,4,228,224
611268,2853,4.623987034035657,80,3,242,239
611271,1236,2.646680942184154,95,-13,206,219
611275,244,2.595744680851064,10,-9,112,121
611284,3055,2.7059344552701505,190,-17,260,277
611309,659,2.615079365079365,51,-16,193,209
611315,1832,3.634920634920635,94,-10,264,274
611329,1658,4.063725490196078,81,-6,236,242
611331,10,2.0,2,-15,-4,11
611344,2078,3.2317262830482116,123,-1,251,252
611345,15,1.5,2,-9,150,159
611348,965,3.8755020080321283,42,5,221,216
611350,3048,3.9895287958115184,153,-17,223,240
611356,75,2.7777777777777777,5,-11,26,37
611377,882,2.7306501547987616,62,-16,229,245
611383,544,1.9154929577464788,80,-5,251,256
611396,2831,2.822532402791625,150,-5,262,267
611402,3012,3.8764478764478763,137,-11,243,254
611405,2920,3.4761904761904763,141,-18,254,272
611407,2489,4.021001615508886,92,-16,241,257
611408,818,2.045,120,0,240,240
611417,13917,7.237129485179407,205,-18,269,287
611418,701,3.5583756345177666,36,-11,102,113
611427,324,2.918918918918919,13,-18,79,97
611464,1098,3.267857142857143,69,-18,249,267
611475,292,2.8349514563106797,30,-3,218,221
611478,1073,2.433106575963719,118,-16,243,259
611489,1211,3.8938906752411575,58,-8,233,241
611493,205,1.7521367521367521,18,-18,74,92
611496,2019,4.171487603305785,97,-8,234,242
611502,2909,3.7104591836734695,159,-11,235,246
611517,1189,3.6584615384615384,56,-18,222,240
611520,894,4.360975609756098,38,-18,133,151
611531,3827,3.8813387423935093,182,-4,267,271
611534,53,2.65,7,8,71,63
611542,3603,3.3672897196261684,119,-16,264,280
611561,445,2.746913580246914,38,0,124,124
611564,2436,4.461538461538462,88,23,235,212
611580,526,3.207317073170732,38,-14,215,229
611586,170,1.8478260869565217,13,-8,42,50
611588,374,2.1129943502824857,38,-7,173,180
611593,2026,2.5012345679012347,132,-18,258,276
611595,2376,3.499263622974963,87,-18,240,258
611603,1547,4.0181818181818185,50,-17,259,276
611612,578,3.042105263157895,43,-8,241,249
611629,172,2.7301587301587302,17,-3,100,103
611635,1478,3.3363431151241536,60,-17,241,258
611639,463,4.287037037037037,21,-3,165,168
611688,1774,2.946843853820598,98,-10,241,251
611690,347,3.043859649122807,26,9,236,227
611714,224,2.5168539325842696,12,-5,121,126
611735,386,2.9692307692307693,22,-18,29,47
611763,1199,3.5058479532163744,52,-5,227,232
611790,786,1.5502958579881656,84,-22,240,262
611798,359,2.8951612903225805,28,-17,88,105
611800,1914,2.6844319775596075,111,-15,249,264
611813,5042,3.4989590562109645,205,-18,265,283
611821,1208,3.1053984575835476,83,-9,246,255
611845,1076,2.5990338164251208,91,-15,240,255
611852,1,1.0,1,34,34,0
611855,288,2.7169811320754715,11,-17,25,42
611865,160,2.711864406779661,12,-8,111,119
611879,608,2.726457399103139,27,-6,229,235
611905,34,3.4,3,1,29,28
611910,1042,3.0557184750733137,65,-18,241,259
611961,2112,3.5857385398981325,114,-18,231,249
611962,689,3.9826589595375723,29,-7,221,228
611967,935,3.6381322957198443,63,-13,260,273
611971,1089,3.7681660899653977,58,-18,119,137
611974,387,2.7841726618705036,26,-9,113,122
611979,7,1.75,1,-9,-9,0
611982,310,1.7318435754189945,40,15,254,239
611983,305,2.3106060606060606,27,-18,86,104
611999,1165,5.0873362445414845,52,1,190,189
612000,1419,2.007072135785007,121,-15,234,249
612002,775,3.506787330316742,45,-8,220,228
612023,1125,3.3987915407854983,46,-18,151,169
612026,78,2.108108108108108,6,24,87,63
612039,428,3.101449275362319,37,0,231,231
612048,991,5.356756756756757,44,28,235,207
612050,79,2.5483870967741935,5,-4,3,7
612082,798,2.533333333333333,47,-3,220,223
612089,180,2.4324324324324325,14,4,226,222
612113,4,2.0,1,-9,-9,0
612119,1070,3.890909090909091,54,-13,228,241
612120,352,2.1333333333333333,15,8,131,123
612127,751,3.4768518518518516,43,-5,228,233
612135,1409,4.014245014245014,40,-5,236,241
612136,3457,2.5531757754800593,177,-14,237,251
612177,1761,3.616016427104723,93,-2,265,267
612179,452,2.511111111111111,58,-13,241,254
612183,7568,4.802030456852792,191,-11,263,274
612187,4694,5.063646170442287,130,-13,248,261
612191,1298,4.992307692307692,37,-11,99,110
612199,330,4.925373134328358,14,2,61,59
612210,540,2.1343873517786562,47,-3,241,244
612212,138,2.090909090909091,9,8,31,23
612217,209,1.9174311926605505,24,3,248,245
612230,809,3.0413533834586466,64,-9,240,249
612235,679,4.2974683544303796,30,-2,228,230
612247,2523,4.545945945945946,69,-8,246,254
612248,3091,3.7196149217809866,138,-18,235,253
612252,491,2.5051020408163267,46,-1,262,263
612255,610,2.3106060606060606,63,-10,241,251
612283,511,2.953757225433526,38,-17,90,107
612287,169,4.5675675675675675,4,3,19,16
612319,150,2.586206896551724,10,10,217,207
612326,1919,2.541721854304636,133,-16,241,257
612327,6017,2.8195876288659796,244,-18,261,279
612337,121,2.086206896551724,11,-8,44,52
612355,669,2.644268774703557,50,-5,242,247
612361,929,2.82370820668693,50,-8,243,251
612363,15,1.6666666666666667,3,13,65,52
612370,510,2.3181818181818183,38,-7,194,201
612381,538,3.1098265895953756,30,-13,105,118
612385,7,3.5,1,48,48,0
612396,21,1.75,4,9,14,5
612397,639,3.6514285714285712,29,-18,99,117
612429,278,2.8958333333333335,8,12,228,216
612439,606,1.911671924290221,62,-4,241,245
612443,694,2.1962025316455698,54,-16,237,253
612449,3933,4.14436248682824,158,-18,240,258
612473,42,1.4,2,11,19,8
612484,1607,2.3494152046783627,123,-3,261,264
612488,1379,3.508905852417303,78,-5,242,247
612517,31,2.2142857142857144,7,18,207,189
612528,1920,3.8095238095238093,85,-17,227,244
612530,1469,3.786082474226804,81,-17,236,253
612535,1807,3.9368191721132897,60,-3,230,233
612538,3223,4.246376811594203,118,-16,230,246
612539,1153,3.0422163588390503,61,-8,226,234
612540,1580,3.2916666666666665,64,-16,237,253
612542,1994,3.8568665377176017,91,-18,228,246
612543,1431,3.2896551724137932,82,4,233,229
612545,2086,3.9210526315789473,89,-3,228,231
612547,1682,4.023923444976076,76,-3,223,226
612549,2075,4.191919191919192,77,-13,234,247
612563,211,2.0686274509803924,19,-15,143,158
612565,636,2.706382978723404,45,2,222,220
612566,1037,3.313099041533546,60,-7,253,260
612568,211,3.296875,14,-16,86,102
612598,264,2.0307692307692307,16,0,45,45
612600,155,2.1232876712328768,14,-3,101,104
612607,1431,3.6505102040816326,41,-5,99,104
612615,25,2.5,5,-25,-20,5
612620,25,3.5714285714285716,1,11,11,0
612621,633,3.8132530120481927,31,2,221,219
612625,194,1.9207920792079207,28,-18,73,91
612638,1718,3.678800856531049,66,-17,147,164
612644,1309,3.0300925925925926,62,-16,228,244
612656,539,2.5913461538461537,54,-10,239,249
612658,618,2.472,63,-7,240,247
612661,665,2.239057239057239,74,-10,266,276
612669,1005,2.7162162162162162,56,-16,71,87
612673,323,3.755813953488372,7,3,67,64
612684,875,3.289473684210526,63,5,241,236
612690,350,2.4305555555555554,24,3,206,203
612717,1461,2.161242603550296,111,-24,257,281
612721,984,2.4356435643564356,82,-6,228,234
612740,1484,3.4592074592074593,55,-18,220,238
612743,27,2.25,2,0,15,15
612750,1619,3.6300448430493275,71,-6,249,255
612756,2085,2.944915254237288,159,-8,221,229
612757,766,2.3862928348909658,84,-6,265,271
612797,509,3.0297619047619047,31,-3,233,236
612798,2300,3.7643207855973815,86,-17,243,260
612814,2138,2.6791979949874687,128,-8,241,249
612822,356,2.78125,36,-16,181,197
612841,112,2.382978723404255,8,25,193,168
612842,2692,3.8238636363636362,107,-18,269,287
612860,698,3.4215686274509802,46,-8,243,251
612862,1709,3.538302277432712,72,-6,219,225
612870,615,3.379120879120879,26,-2,220,222
612880,1083,3.9525547445255476,50,-18,141,159
612882,461,3.269503546099291,18,-16,202,218
612891,2417,3.051767676767677,107,-1,252,253
612903,539,3.08,32,-2,239,241
612919,6221,4.75611620795107,223,-9,234,243
612929,618,4.03921568627451,27,0,222,222
612935,146,1.8481012658227849,13,9,52,43
612979,8,1.6,3,99,103,4
612982,1577,3.147704590818363,80,-18,239,257
612986,700,3.910614525139665,37,1,228,227
613013,808,3.4827586206896552,35,-18,149,167
613015,1462,3.6733668341708543,68,1,235,234
613027,599,2.76036866359447,48,2,228,226
613038,76,2.375,6,47,152,105
613039,149,2.6140350877192984,22,-6,150,156
613047,122,2.1403508771929824,18,12,189,177
613051,32,1.8823529411764706,2,6,33,27
613059,1746,2.802568218298555,121,2,265,263
613063,176,2.2,17,-5,109,114
613091,228,4.653061224489796,11,39,76,37
613093,347,2.2532467532467533,39,15,228,213
613102,908,3.767634854771784,49,-8,248,256
613105,118,2.744186046511628,6,-16,30,46
613107,2857,3.409307875894988,178,-14,239,253
613116,82,3.037037037037037,2,-1,1,2
613122,4314,4.140115163147793,110,-17,240,257
613131,1042,3.802919708029197,55,-8,217,225
613133,4233,3.6397248495270853,154,-17,239,256
613135,270,2.5,26,0,202,202
613146,25,2.0833333333333335,5,-6,60,66
613152,444,4.44,23,2,50,48
613158,652,2.1733333333333333,55,4,246,242
613160,213,2.566265060240964,20,9,201,192
613161,17,1.4166666666666667,6,-6,34,40
613162,163,2.295774647887324,23,5,219,214
613164,163,2.3285714285714287,18,-3,191,194
613165,2848,4.996491228070176,75,-11,245,256
613170,555,2.2653061224489797,67,-9,223,232
613171,760,2.367601246105919,72,-10,234,244
613173,1020,3.026706231454006,39,-8,256,264
613175,637,2.5582329317269075,27,-5,166,171
613177,3575,3.2529572338489534,168,-1,264,265
613191,178,2.579710144927536,12,-7,30,37
613196,263,2.4128440366972477,23,28,239,211
613199,818,2.5246913580246915,71,-7,219,226
613200,722,2.0280898876404496,80,5,262,257
613203,666,2.8706896551724137,48,3,259,256
613205,240,2.4242424242424243,23,-8,207,215
613208,732,3.7346938775510203,28,16,264,248
613213,3830,4.362186788154897,127,-18,241,259
613226,398,2.472049689440994,24,-14,140,154
613227,1,1.0,1,1,1,0
613235,1000,3.1847133757961785,68,54,238,184
613237,3451,2.9827139152981847,172,-18,264,282
613255,1578,4.299727520435967,57,-18,227,245
613280,2,1.0,2,-18,12,30
613281,557,4.065693430656935,23,-3,146,149
613293,541,2.064885496183206,47,4,241,237
613298,8,1.3333333333333333,4,23,38,15
613299,270,3.375,15,2,111,109
613300,802,2.6733333333333333,59,-6,212,218
613310,366,3.128205128205128,33,-18,145,163
613313,928,2.5149051490514904,71,-10,231,241
613330,5038,4.626262626262626,120,-7,252,259
613355,331,2.4518518518518517,36,0,216,216
613370,2612,2.6224899598393576,123,-17,255,272
613387,88,3.3846153846153846,5,10,34,24
613407,45,2.25,4,1,30,29
613416,299,2.3,27,-4,208,212
613417,155,3.4444444444444446,6,-3,58,61
613418,684,2.31864406779661,82,-10,257,267
613426,986,2.2983682983682985,81,-9,225,234
613441,130,3.823529411764706,5,-18,20,38
613447,315,2.8636363636363638,11,-2,58,60
613459,1465,3.4389671361502345,53,-17,106,123
613461,2234,2.91644908616188,108,-17,228,245
613464,1660,2.867012089810017,81,-5,227,232
613466,2454,2.7056229327453143,140,-15,241,256
613501,3017,3.6882640586797066,106,-11,240,251
613512,5,1.6666666666666667,1,9,9,0
613574,1055,3.9661654135338344,42,-7,240,247
613586,4,1.3333333333333333,1,4,4,0
613593,808,2.795847750865052,43,-1,233,234
613611,148,2.1449275362318843,17,-3,179,182
613616,1314,4.409395973154362,73,-7,226,233
613630,6714,4.434610303830912,167,-17,228,245
613634,3518,3.707060063224447,132,-13,248,261
613639,90,2.8125,9,5,128,123
613644,201,3.5892857142857144,7,17,61,44
613646,775,3.587962962962963,47,11,239,228
613667,2800,2.8955532574974145,176,-17,263,280
613675,99,2.0625,14,-8,100,108
613676,2571,3.3260025873221215,100,-18,128,146
613677,1726,3.8873873873873874,59,-14,164,178
613683,328,2.8771929824561404,26,25,206,181
613691,2162,3.2560240963855422,171,-8,235,243
613703,1574,3.482300884955752,81,-9,220,229
613717,246,2.05,42,-1,135,136
613718,249,2.6210526315789475,13,-8,199,207
613720,649,3.4157894736842107,33,4,234,230
613722,234,2.7209302325581395,14,13,208,195
613728,867,3.8533333333333335,55,-2,227,229
613735,628,2.2190812720848054,62,-5,250,255
613738,920,2.4210526315789473,94,-10,264,274
613743,530,2.274678111587983,47,10,223,213
613775,35,2.9166666666666665,4,-18,125,143
613790,447,3.3609022556390977,30,-18,81,99
613791,361,2.270440251572327,33,-4,83,87
613806,3618,4.2715466351829985,182,-18,241,259
613832,224,2.217821782178218,19,-9,116,125
613834,1519,2.473941368078176,108,-18,233,251
613842,177,2.2125,13,-2,81,83
613856,358,1.79,49,-3,155,158
613864,3,1.5,1,61,61,0
613865,3729,4.157190635451505,143,-16,241,257
613874,253,2.7204301075268815,14,-3,219,222
613876,425,2.1144278606965172,47,-12,137,149
613881,2535,3.0322966507177034,190,-9,232,241
613899,9963,4.2668094218415415,249,-18,268,286
613900,1811,3.292727272727273,71,-17,231,248
613909,803,3.506550218340611,59,-8,237,245
613910,98,1.7818181818181817,10,3,146,143
613928,1880,4.140969162995595,43,6,227,221
613932,9,1.5,2,19,22,3
613946,408,2.1139896373056994,40,2,219,217
613952,2200,3.206997084548105,102,-18,228,246
613953,1904,3.585687382297552,124,-18,264,282
613954,2728,3.017699115044248,151,-16,246,262
613966,2051,3.92911877394636,60,-4,75,79
613972,128,3.1219512195121952,10,4,166,162
613981,199,2.426829268292683,19,8,222,214
613988,1367,4.180428134556575,56,-2,222,224
613993,60,2.5,8,56,138,82
614013,324,2.0,22,2,256,254
614025,218,2.294736842105263,20,-17,50,67
614039,547,2.378260869565217,74,3,229,226
614059,2690,2.7062374245472838,142,-16,268,284
614064,386,2.0531914893617023,47,-9,244,253
614068,429,2.3833333333333333,38,0,153,153
614072,922,2.5826330532212887,105,-10,268,278
614074,3911,2.6301277740416946,173,-18,233,251
614083,354,2.4755244755244754,25,-16,97,113
614117,554,2.9157894736842107,30,13,220,207
614129,320,3.4782608695652173,17,-6,201,207
614130,393,2.2716763005780347,34,-7,228,235
614142,77,2.40625,15,-7,166,173
614148,114,1.9322033898305084,12,5,74,69
614159,262,3.046511627906977,16,9,225,216
614162,511,4.820754716981132,28,4,222,218
614163,3480,4.312267657992565,138,9,230,221
614172,566,2.482456140350877,40,-14,121,135
614176,1144,2.329938900203666,88,-16,235,251
614181,3635,4.226744186046512,135,-13,230,243
614204,241,2.3398058252427183,17,9,221,212
614212,197,2.010204081632653,22,-9,194,203
614217,1149,2.7099056603773586,88,-18,74,92
614224,125,5.681818181818182,9,2,147,145
614233,90,2.5714285714285716,9,13,120,107
614234,1507,4.186111111111111,63,-11,233,244
614241,405,1.8837209302325582,48,-17,241,258
614245,4396,4.143261074458058,147,-18,235,253
614249,9,1.5,2,38,67,29
614263,99,2.911764705882353,7,-1,31,32
614265,2619,2.523121387283237,147,-18,261,279
614300,3491,3.7659115426105716,142,-18,268,286
614345,115,6.052631578947368,3,4,17,13
614357,205,2.2527472527472527,19,1,193,192
614381,836,3.3306772908366535,36,0,179,179
614398,322,2.5555555555555554,21,12,205,193
614403,71,1.5106382978723405,10,-8,31,39
614406,618,2.54320987654321,51,-18,111,129
614419,1333,4.356209150326797,63,-6,230,236
614424,595,3.0357142857142856,58,5,200,195
614458,5761,3.7072072072072073,211,-18,265,283
614471,1149,2.9844155844155846,114,-17,247,264
614477,2010,3.5575221238938055,88,-18,240,258
614495,610,2.7111111111111112,67,7,241,234
614546,1760,3.0240549828178693,124,-10,268,278
614556,1160,3.6593059936908516,58,-10,255,265
614571,594,4.909090909090909,24,0,222,222
614582,283,2.9479166666666665,26,4,221,217
614583,570,2.489082969432314,63,-9,219,228
614599,349,3.2616822429906542,12,-9,29,38
614601,257,2.9204545454545454,25,5,201,196
614629,1119,2.4220779220779223,109,3,232,229
